groupby_lastfm,year,song,artist,genre,inverse_score,number_of_weeks,old_popularity,artist_rank,lastfm,lastfm_rank,youtube,youtube_rank,new_total_count,genre_category,Alternative & Punk,Classical,Electronica,Jazz,Other,Pop,Rock,Soundtrack,Traditional,Urban,number_of_songs_by_artist,total_number_of_songs_by_artist,genre_Count_from2005,groupby_youtube,groupby_5,groupby_3,rankby_total_count,groupby_3_total_rank,groupby_5_total_rank,full_gerne_count
7,1964,I Wonder Who's Kissing Her Now,Bobby Darin,Rock,15,3,7467,8,1134,5366,1112.0,7876,2246.0,6,0,0,0,0,0,0,1,0,0,0,326,334,1990,10,5,3,7602,3,5,75454
8,1963,Hear The Bells,The Tokens,Rock,20,4,7231,194,308,6477,1932.0,7495,2240.0,6,0,0,0,0,0,0,1,0,0,0,80,93,1990,9,5,3,7603,3,5,75454
10,1966,The Wheel Of Hurt,Al Martino,Rock,229,8,4614,35,35,7640,2204.0,7403,2239.0,-1,0,0,0,0,0,0,0,0,0,0,212,251,1990,9,5,3,7604,3,5,75454
7,1959,"The Bluebird, The Buzzard & The Oriole",Bobby Day,Rock,170,6,5124,369,915,5578,1323.0,7770,2238.0,6,0,0,0,0,0,0,1,0,0,0,40,40,1990,10,5,3,7605,3,5,75454
8,1963,Be Mad Little Girl,Bobby Darin,Rock,206,7,4802,8,259,6623,1967.0,7485,2226.0,6,0,0,0,0,0,0,1,0,0,0,326,334,1990,9,5,3,7608,3,5,75454
9,1961,Three Steps From The Altar,Shep And The Limelites,Rock,236,10,4569,372,47,7538,2140.0,7423,2187.0,6,0,0,0,0,0,0,1,0,0,0,40,40,1990,9,5,3,7609,3,5,75454
9,1962,Diddle-Dee-Dum (What Happens When Your Love Has Gone),The Belmonts,Rock,204,6,4824,323,103,7176,2083.0,7439,2186.0,6,0,0,0,0,0,0,1,0,0,0,47,47,1990,9,5,3,7611,3,5,75454
10,1959,Just Come Home,Hugo & Luigi,Rock,408,9,3204,1016,25,7739,2140.0,7422,2165.0,6,0,0,0,0,0,0,1,0,0,0,14,14,1990,9,5,3,7613,3,5,75454
6,1962,Bristol Twistin' Annie,The Dovells,Rock,548,11,2425,210,1651,4980,514.0,8154,2165.0,6,0,0,0,0,0,0,1,0,0,0,75,75,1990,10,5,3,7614,3,5,75454
6,1961,"Good, Good Lovin'",Chubby Checker,Rock,277,6,4220,13,1801,4890,350.0,8225,2151.0,6,0,0,0,0,0,0,1,0,0,0,302,307,1990,10,5,3,7617,3,5,75454
8,1964,Strange Things Happening,Little Jr. Parker,Rock,3,2,8212,2177,312,6466,1834.0,7539,2146.0,-1,0,0,0,0,0,0,0,0,0,0,2,2,1990,9,5,3,7620,3,5,75454
10,1966,Try My Love Again,Bobby Moore's Rhythm Aces featuring Chico,Rock,5,2,8081,2292,0,8361,2143.0,7421,2143.0,-1,0,0,0,0,0,0,0,0,0,0,2,2,1990,9,5,3,7621,3,5,75454
7,1970,Lovin' You Baby,White Plains,Rock,34,2,6857,859,729,5780,1411.0,7714,2140.0,6,0,0,0,0,0,0,1,0,0,0,17,17,1990,10,5,3,7622,3,5,75454
9,1964,Smile,Betty Everett & Jerry Butler,Rock,289,7,4129,729,63,7425,2063.0,7448,2126.0,6,0,0,0,0,0,0,1,0,0,0,20,20,1990,9,5,3,7625,3,5,75454
7,1963,For Your Sweet Love,The Cascades,Rock,33,3,6871,435,784,5726,1341.0,7759,2125.0,6,0,0,0,0,0,0,1,0,0,0,34,34,1990,10,5,3,7626,3,5,75454
7,1959,Love Me In The Daytime,Doris Day,Rock,1,1,8349,503,849,5648,1271.0,7798,2120.0,-1,0,0,0,0,0,0,0,0,0,0,29,29,1990,10,5,3,7628,3,5,75454
9,1958,Flamingo L'Amore,The Gaylords,Rock,3,1,8195,2244,48,7534,2059.0,7449,2107.0,-1,0,0,0,0,0,0,0,0,0,0,2,2,1990,9,5,3,7630,3,5,75454
10,1968,Shout! - Part 1,Chambers Brothers,Rock,47,5,6578,1736,0,8290,2101.0,7434,2101.0,-1,0,0,0,0,0,0,0,0,0,0,6,6,1990,9,5,3,7632,3,5,75454
7,1959,Three Stars,Ruby Wright,Rock,2,1,8263,2396,969,5516,1115.0,7874,2084.0,6,0,0,0,0,0,0,1,0,0,0,1,1,1990,10,5,3,7636,3,5,75454
7,1967,Zip Code,The Five Americans,Rock,327,7,3796,315,1205,5301,878.0,7986,2083.0,6,0,0,0,0,0,0,1,0,0,0,49,49,1990,10,5,3,7637,3,5,75454
7,1962,Popeye Joe,Ernie K-Doe,Rock,2,1,8285,510,1165,5335,903.0,7974,2068.0,-1,0,0,0,0,0,0,0,0,0,0,29,29,1990,10,5,3,7642,3,5,75454
10,1960,For Love,Lloyd Price and His Orchestra,Rock,281,6,4183,174,0,8251,2067.0,7447,2067.0,-1,0,0,0,0,0,0,0,0,0,0,89,89,1990,9,5,3,7643,3,5,75454
10,1970,Father Come On Home,Pacific Gas And Electric,Rock,20,3,7210,965,22,7786,2034.0,7459,2056.0,6,0,0,0,0,0,0,1,0,0,0,15,15,1990,9,5,3,7644,3,5,75454
7,1960,Where Are You,Frankie Avalon,Rock,555,12,2398,47,1120,5380,929.0,7960,2049.0,6,0,0,0,0,0,0,1,0,0,0,194,205,1990,10,5,3,7646,3,5,75454
9,1961,"True, True Love",Frankie Avalon,Rock,20,2,7208,47,172,6884,1872.0,7525,2044.0,6,0,0,0,0,0,0,1,0,0,0,194,205,1990,9,5,3,7649,3,5,75454
10,1959,"Bells, Bells, Bells (The Bell Song)",Billy & Lillie,Rock,40,6,6719,770,25,7742,2018.0,7466,2043.0,6,0,0,0,0,0,0,1,0,0,0,19,19,1990,9,5,3,7650,3,5,75454
7,1967,The Jokers,Peter And Gordon,Rock,4,1,8089,124,824,5673,1207.0,7827,2031.0,6,0,0,0,0,0,0,1,0,0,0,114,114,1990,10,5,3,7657,3,5,75454
8,1959,Ebb Tide,Bobby Freeman,Rock,8,1,7801,278,392,6295,1639.0,7616,2031.0,6,0,0,0,0,0,0,1,0,0,0,55,55,1990,10,5,3,7658,3,5,75454
8,1963,Black Cloud,Chubby Checker,Rock,3,1,8188,13,404,6266,1619.0,7627,2023.0,-1,0,0,0,0,0,0,0,0,0,0,302,307,1990,10,5,3,7661,3,5,75454
9,1970,Can You Feel It,Bobby Goldsboro,Rock,122,6,5619,63,204,6780,1811.0,7550,2015.0,6,0,0,0,0,0,0,1,0,0,0,173,216,1990,9,5,3,7664,3,5,75454
9,1963,One Boy Too Late,Mike Clifford,Rock,5,1,8044,705,76,7337,1930.0,7498,2006.0,-1,0,0,0,0,0,0,0,0,0,0,21,21,1990,9,5,3,7667,3,5,75454
7,1967,Out & About,Tommy Boyce & Bobby Hart,Rock,325,7,3811,403,934,5557,1058.0,7901,1992.0,6,0,0,0,0,0,0,1,0,0,0,37,37,1990,10,5,3,7671,3,5,75454
9,1967,Pony With The Golden Mane,Every Mothers' Son,Rock,13,2,7577,542,194,6812,1791.0,7558,1985.0,6,0,0,0,0,0,0,1,0,0,0,27,27,1990,10,5,3,7674,3,5,75454
8,1959,Wonderful You,Jimmie Rodgers,Rock,290,7,4109,66,536,6043,1448.0,7690,1984.0,6,0,0,0,0,0,0,1,0,0,0,168,168,1990,10,5,3,7675,3,5,75454
9,1968,Right Relations,Johnny Rivers,Rock,116,3,5683,60,76,7339,1907.0,7511,1983.0,6,0,0,0,0,0,0,1,0,0,0,175,262,1990,9,5,3,7676,3,5,75454
7,1967,Daylight Savin' Time,Keith,Rock,66,4,6260,432,695,5828,1283.0,7791,1978.0,6,0,0,0,0,0,0,1,0,0,0,34,34,1990,10,5,3,7678,3,5,75454
10,1961,Flying Circle,Frank Slay And His Orchestra,Rock,335,9,3722,1407,25,7737,1953.0,7487,1978.0,6,0,0,0,0,0,0,1,0,0,0,9,9,1990,9,5,3,7679,3,5,75454
8,1967,A Little Bit Now,The Dave Clark Five,Rock,105,4,5796,39,638,5899,1317.0,7776,1955.0,6,0,0,0,0,0,0,1,0,0,0,206,206,1990,10,5,3,7686,3,5,75454
8,1962,I May Not Live To See Tomorrow,Brian Hyland,Rock,176,7,5062,80,356,6386,1584.0,7640,1940.0,6,0,0,0,0,0,0,1,0,0,0,150,161,1990,10,5,3,7689,3,5,75454
8,1969,First Hymn From Grand Terrace,Mark Lindsay,Rock,66,4,6266,304,571,5989,1360.0,7753,1931.0,6,0,0,0,0,0,0,1,0,0,0,50,58,1990,10,5,3,7694,3,5,75454
10,1960,Question,Lloyd Price and His Orchestra,Rock,651,11,1981,174,0,8305,1889.0,7516,1889.0,-1,0,0,0,0,0,0,0,0,0,0,89,89,1990,9,5,3,7701,3,5,75454
9,1959,First Anniversary,Cathy Carr,Rock,520,12,2557,947,192,6816,1683.0,7604,1875.0,6,0,0,0,0,0,0,1,0,0,0,16,16,1990,10,5,3,7706,3,5,75454
7,1968,I Say Love,The Royal Guardsmen,Rock,107,4,5772,325,1020,5472,847.0,7998,1867.0,6,0,0,0,0,0,0,1,0,0,0,46,46,1990,10,5,3,7707,3,5,75454
9,1968,Goodbye Baby (I Don't Want To See You Cry),Tommy Boyce & Bobby Hart,Rock,245,6,4483,403,221,6723,1619.0,7626,1840.0,6,0,0,0,0,0,0,1,0,0,0,37,37,1990,10,5,3,7710,3,5,75454
8,1965,Are You Sincere,Trini Lopez,Rock,24,3,7097,185,391,6301,1433.0,7703,1824.0,6,0,0,0,0,0,0,1,0,0,0,84,84,1990,10,5,3,7715,3,5,75454
7,1966,The Answer To My Prayer,Neil Sedaka,Rock,28,4,6996,36,1072,5409,750.0,8044,1822.0,6,0,0,0,0,0,0,1,0,0,0,209,309,1990,10,5,3,7716,3,5,75454
10,1964,Johnny B. Goode,Dion Di Muci,Rock,102,4,5833,998,2,8114,1811.0,7548,1813.0,6,0,0,0,0,0,0,1,0,0,0,15,15,1990,9,5,3,7717,3,5,75454
7,1966,(He's) Raining In My Sunshine,Jay & The Americans,Rock,37,4,6783,69,1217,5288,586.0,8120,1803.0,6,0,0,0,0,0,0,1,0,0,0,165,165,1990,10,5,3,7719,3,5,75454
9,1966,Harlem Shuffle,The Traits,Rock,14,2,7517,2198,90,7254,1712.0,7592,1802.0,6,0,0,0,0,0,0,1,0,0,0,2,2,1990,10,5,3,7720,3,5,75454
8,1964,Are You Still My Baby,The Shirelles,Rock,30,4,6932,44,581,5977,1215.0,7823,1796.0,6,0,0,0,0,0,0,1,0,0,0,198,198,1990,10,5,3,7723,3,5,75454
9,1960,"Someone Loves You, Joe",The Singing Belles,Rock,16,3,7420,2047,102,7181,1669.0,7608,1771.0,6,0,0,0,0,0,0,1,0,0,0,3,3,1990,10,5,3,7729,3,5,75454
10,1962,(Quarter To Four) Stomp,The Stompers,Rock,1,1,8389,2344,0,8285,1769.0,7572,1769.0,-1,0,0,0,0,0,0,0,0,0,0,1,5,1990,10,5,3,7730,3,5,75454
9,1970,Gas Lamps And Clay,Blues Image,Rock,55,4,6441,773,149,6960,1617.0,7630,1766.0,6,0,0,0,0,0,0,1,0,0,0,19,19,1990,10,5,3,7731,3,5,75454
10,1967,Happy And Me,Don And The Goodtimes,Rock,3,1,8179,1494,7,8015,1743.0,7581,1750.0,6,0,0,0,0,0,0,1,0,0,0,8,8,1990,10,5,3,7733,3,5,75454
7,1963,Bon-Doo-Wah,The Orlons,Rock,169,6,5143,183,662,5869,1087.0,7889,1749.0,6,0,0,0,0,0,0,1,0,0,0,84,84,1990,10,5,3,7736,3,5,75454
8,1967,Why Do Fools Fall In Love,The Happenings,Rock,279,6,4202,228,393,6293,1354.0,7754,1747.0,6,0,0,0,0,0,0,1,0,0,0,69,69,1990,10,5,3,7737,3,5,75454
8,1968,7:30 Guided Tour,The Five Americans,Rock,10,2,7701,315,270,6593,1473.0,7679,1743.0,6,0,0,0,0,0,0,1,0,0,0,49,49,1990,10,5,3,7739,3,5,75454
10,1968,Never Get Enough Of Your Love,"Oscar Toney, Jr.",Rock,12,2,7621,756,40,7599,1700.0,7595,1740.0,6,0,0,0,0,0,0,1,0,0,0,20,20,1990,10,5,3,7742,3,5,75454
7,1959,A Prayer And A Juke Box,Little Anthony And The Imperials,Rock,41,4,6697,110,697,5825,1012.0,7928,1709.0,6,0,0,0,0,0,0,1,0,0,0,125,130,1990,10,5,3,7747,3,5,75454
7,1970,Pearl,Tommy Roe,Rock,337,9,3706,67,970,5514,736.0,8053,1706.0,6,0,0,0,0,0,0,1,0,0,0,167,186,1990,10,5,3,7750,3,5,75454
10,1964,Peg O' My Heart,Robert Maxwell His Harp And Orchestra,Rock,151,6,5315,822,0,8218,1693.0,7597,1693.0,-1,0,0,0,0,0,0,0,0,0,0,18,18,1990,10,5,3,7757,3,5,75454
8,1963,Betty In Bermudas,The Dovells,Rock,229,7,4615,210,403,6270,1285.0,7789,1688.0,6,0,0,0,0,0,0,1,0,0,0,75,75,1990,10,5,3,7758,3,5,75454
7,1964,"Willyam, Willyam",Dee Dee Sharp,Rock,4,1,8130,193,780,5735,904.0,7973,1684.0,-1,0,0,0,0,0,0,0,0,0,0,80,80,1990,10,5,3,7759,3,5,75454
7,1964,The Son Of Rebel Rouser,Duane Eddy,Rock,5,2,8051,385,1388,5149,279.0,8254,1667.0,6,0,0,0,0,0,0,1,0,0,0,39,39,1990,10,5,3,7762,3,5,75454
7,1966,Secret Love,Richard Groove Holmes,Rock,3,2,8229,2236,1154,5347,490.0,8168,1644.0,-1,0,0,0,0,0,0,0,0,0,0,2,2,1990,10,5,3,7775,3,5,75454
9,1959,(I'll Be With You In) Apple Blossom Time,Tab Hunter,Rock,573,11,2291,565,154,6943,1464.0,7682,1618.0,6,0,0,0,0,0,0,1,0,0,0,26,26,1990,10,5,3,7779,3,5,75454
8,1966,I Spy (For The FBI),Jamo Thomas & His Party Brothers Orchestra,Rock,4,2,8152,2183,638,5901,977.0,7942,1615.0,-1,0,0,0,0,0,0,0,0,0,0,2,2,1990,10,5,3,7781,3,5,75454
9,1960,Skokiaan (South African Song),Bill Haley And His Comets,Rock,146,6,5382,784,157,6935,1452.0,7688,1609.0,6,0,0,0,0,0,0,1,0,0,0,19,33,1990,10,5,3,7782,3,5,75454
9,1959,Beach Time,Roger Smith,Rock,127,8,5572,1574,221,6725,1380.0,7738,1601.0,6,0,0,0,0,0,0,1,0,0,0,8,8,1990,10,5,3,7784,3,5,75454
9,1960,Since I Made You Cry,The Rivieras,Rock,17,3,7369,421,146,6965,1450.0,7689,1596.0,6,0,0,0,0,0,0,1,0,0,0,35,35,1990,10,5,3,7785,3,5,75454
7,1966,I Confess,New Colony Six,Rock,59,4,6378,469,1168,5331,420.0,8195,1588.0,6,0,0,0,0,0,0,1,0,0,0,31,31,1990,10,5,3,7788,3,5,75454
9,1963,Rockin' Crickets,Rockin' Rebels,Rock,26,4,7025,1905,174,6877,1406.0,7717,1580.0,6,0,0,0,0,0,0,1,0,0,0,4,4,1990,10,5,3,7791,3,5,75454
7,1966,(You Make Me Feel) So Good,The McCoys,Rock,162,4,5208,261,791,5716,781.0,8029,1572.0,6,0,0,0,0,0,0,1,0,0,0,58,58,1990,10,5,3,7793,3,5,75454
8,1963,"He's Mine (I Love Him, I Love Him, I Love Him)",Alice Wonder Land,Rock,215,7,4729,1620,233,6691,1331.0,7764,1564.0,6,0,0,0,0,0,0,1,0,0,0,7,7,1990,10,5,3,7795,3,5,75454
7,1965,Tossing & Turning,The Ivy League,Rock,57,5,6418,1881,1133,5367,427.0,8193,1560.0,6,0,0,0,0,0,0,1,0,0,0,5,5,1990,10,5,3,7797,3,5,75454
8,1964,Bucket T,Ronny And The Daytonas,Rock,230,7,4613,365,384,6315,1165.0,7852,1549.0,6,0,0,0,0,0,0,1,0,0,0,41,41,1990,10,5,3,7799,3,5,75454
8,1959,I'm Never Gonna Tell,Jimmie Rodgers,Rock,470,11,2818,66,561,6002,981.0,7940,1542.0,6,0,0,0,0,0,0,1,0,0,0,168,168,1990,10,5,3,7803,3,5,75454
8,1960,The Puppet Song,Frankie Avalon,Rock,201,7,4854,47,614,5940,924.0,7964,1538.0,6,0,0,0,0,0,0,1,0,0,0,194,205,1990,10,5,3,7805,3,5,75454
8,1963,"Baby, What's Wrong",Lonnie Mack,Rock,8,1,7864,517,622,5927,911.0,7970,1533.0,6,0,0,0,0,0,0,1,0,0,0,28,28,1990,10,5,3,7806,3,5,75454
9,1965,Love Is A 5-Letter Word,James Phelps,Rock,142,7,5417,1653,109,7147,1424.0,7708,1533.0,6,0,0,0,0,0,0,1,0,0,0,7,7,1990,10,5,3,7807,3,5,75454
9,1969,A Million To One,Brian Hyland,Rock,38,5,6755,80,151,6953,1367.0,7746,1518.0,6,0,0,0,0,0,0,1,0,0,0,150,161,1990,10,5,3,7809,3,5,75454
10,1958,Straighten Up & Fly Right,DeJohn Sisters,Rock,53,2,6477,2284,0,8244,1509.0,7667,1509.0,-1,0,0,0,0,0,0,0,0,0,0,2,2,1990,10,5,3,7812,3,5,75454
10,1964,Up Above My Head (I Hear Music In The Air),Al (He's the King) Hirt,Rock,70,5,6209,357,0,8308,1491.0,7674,1491.0,-1,0,0,0,0,0,0,0,0,0,0,42,42,1990,10,5,3,7818,3,5,75454
9,1963,Gotta Lotta Love,Steve Alaimo,Rock,108,6,5768,605,48,7531,1437.0,7698,1485.0,6,0,0,0,0,0,0,1,0,0,0,24,33,1990,10,5,3,7820,3,5,75454
8,1965,Sinner Man,Trini Lopez,Rock,284,9,4157,185,544,6028,928.0,7961,1472.0,6,0,0,0,0,0,0,1,0,0,0,84,84,1990,10,5,3,7822,3,5,75454
8,1965,Secretly,The Lettermen,Rock,170,6,5118,79,650,5883,803.0,8022,1453.0,6,0,0,0,0,0,0,1,0,0,0,151,168,1990,10,5,3,7830,3,5,75454
7,1964,Vanishing Point,The Marketts,Rock,26,4,7028,330,1116,5383,327.0,8233,1443.0,6,0,0,0,0,0,0,1,0,0,0,46,46,1990,10,5,3,7833,3,5,75454
9,1960,The Whiffenpoof Song,Bob Crewe,Rock,6,2,7960,2276,99,7199,1337.0,7760,1436.0,6,0,0,0,0,0,0,1,0,0,0,2,2,1990,10,5,3,7836,3,5,75454
9,1965,Please Don't Fight It,"Dino, Desi & Billy",Rock,213,7,4750,422,124,7074,1305.0,7781,1429.0,6,0,0,0,0,0,0,1,0,0,0,35,35,1990,10,5,3,7838,3,5,75454
9,1959,Lonely Guitar,Annette,Rock,360,11,3532,535,87,7266,1327.0,7767,1414.0,6,0,0,0,0,0,0,1,0,0,0,89,89,1990,10,5,3,7842,3,5,75454
9,1959,I Don't Know What It Is,The Bluenotes,Rock,197,9,4889,1389,147,6964,1258.0,7804,1405.0,-1,0,0,0,0,0,0,0,0,0,0,9,9,1990,10,5,3,7845,3,5,75454
9,1961,A Lover's Question,Ernestine Anderson,Rock,3,1,8225,2384,82,7297,1320.0,7773,1402.0,-1,0,0,0,0,0,0,0,0,0,0,1,1,1990,10,5,3,7846,3,5,75454
10,1961,Smoky Places,The Corsairs Featuring Jay Bird Uzzell,Rock,930,15,956,648,0,8363,1398.0,7725,1398.0,-1,0,0,0,0,0,0,0,0,0,0,23,23,1990,10,5,3,7847,3,5,75454
10,1960,Midnight Lace,David Carroll And His Orchestra,Rock,3,1,8251,1496,1,8147,1395.0,7728,1396.0,-1,0,0,0,0,0,0,0,0,0,0,8,8,1990,10,5,3,7848,3,5,75454
8,1964,Sincerely,The 4 Seasons,Rock,75,4,6147,92,240,6672,1138.0,7864,1378.0,6,0,0,0,0,0,0,1,0,0,0,139,205,1990,10,5,3,7855,3,5,75454
8,1959,Midnight Oil,Charlie Blackwell,Rock,210,9,4773,1397,396,6287,981.0,7939,1377.0,6,0,0,0,0,0,0,1,0,0,0,9,9,1990,10,5,3,7856,3,5,75454
10,1970,A Change Is Gonna Come & People Gotta Be Free/The Declaration,The 5th Dimension,Rock,168,5,5144,61,0,8282,1363.0,7751,1363.0,-1,0,0,0,0,0,0,0,0,0,0,175,290,1990,10,5,3,7862,3,5,75454
8,1970,Sweet Sweetheart,Bobby Vee,Rock,15,3,7469,40,267,6602,1093.0,7885,1360.0,6,0,0,0,0,0,0,1,0,0,0,214,214,1990,10,5,3,7864,3,5,75454
8,1961,My Dream Come True,Jack Scott,Rock,57,4,6415,93,246,6663,1108.0,7879,1354.0,6,0,0,0,0,0,0,1,0,0,0,138,138,1990,10,5,3,7865,3,5,75454
9,1968,Golden Gate Park,Rejoice!,Rock,5,1,8046,2416,92,7244,1252.0,7805,1344.0,6,0,0,0,0,0,0,1,0,0,0,1,1,1990,10,5,3,7871,3,5,75454
8,1965,Keep On Trying,Bobby Vee,Rock,46,5,6599,40,540,6036,800.0,8024,1340.0,6,0,0,0,0,0,0,1,0,0,0,214,214,1990,10,5,3,7873,3,5,75454
7,1969,Look At Mine,Petula Clark,Rock,34,3,6830,71,1184,5314,155.0,8317,1339.0,6,0,0,0,0,0,0,1,0,0,0,161,190,1990,10,5,3,7874,3,5,75454
10,1964,Soul Hootenanny (Pt. I),Gene Chandler,Rock,18,2,7347,90,0,8366,1330.0,7765,1330.0,-1,0,0,0,0,0,0,0,0,0,0,142,153,1990,10,5,3,7876,3,5,75454
10,1960,Peter Gunn,Duane Eddy His Twangy Guitar And The Rebels,Rock,494,9,2690,127,0,8265,1328.0,7766,1328.0,-1,0,0,0,0,0,0,0,0,0,0,112,112,1990,10,5,3,7877,3,5,75454
9,1969,Memphis Train,Buddy Miles Express,Rock,1,1,8401,2418,148,6963,1177.0,7844,1325.0,-1,0,0,0,0,0,0,0,0,0,0,1,1,1990,10,5,3,7878,3,5,75454
10,1961,Panic,Otis Williams And His Charms,Rock,2,1,8287,1915,17,7847,1304.0,7782,1321.0,-1,0,0,0,0,0,0,0,0,0,0,4,4,1990,10,5,3,7879,3,5,75454
9,1966,Melody For An Unknown Girl,The Unknowns,Rock,95,4,5917,1938,108,7149,1196.0,7834,1304.0,6,0,0,0,0,0,0,1,0,0,0,4,4,1990,10,5,3,7884,3,5,75454
8,1961,Come On Over,The Strollers,Rock,17,2,7393,2160,456,6179,847.0,7999,1303.0,6,0,0,0,0,0,0,1,0,0,0,2,2,1990,10,5,3,7885,3,5,75454
10,1962,Love Me As I Love You,George Maharis,Rock,199,6,4873,533,31,7678,1269.0,7799,1300.0,6,0,0,0,0,0,0,1,0,0,0,27,27,1990,10,5,3,7886,3,5,75454
10,1959,Baciare Baciare (Kissing Kissing),Dorothy Collins,Rock,365,10,3498,1142,13,7911,1286.0,7788,1299.0,6,0,0,0,0,0,0,1,0,0,0,13,13,1990,10,5,3,7887,3,5,75454
8,1961,Ginnie Bell,Paul Dino,Rock,396,12,3292,1180,290,6523,1007.0,7931,1297.0,6,0,0,0,0,0,0,1,0,0,0,12,12,1990,10,5,3,7888,3,5,75454
9,1965,Apple Of My Eye,Roy Head And The Traits,Rock,425,8,3106,738,51,7512,1245.0,7811,1296.0,6,0,0,0,0,0,0,1,0,0,0,20,20,1990,10,5,3,7889,3,5,75454
10,1960,On The Beach,Frank Chacksfield And His Orch.,Rock,291,8,4108,1564,0,8293,1292.0,7786,1292.0,-1,0,0,0,0,0,0,0,0,0,0,8,8,1990,10,5,3,7892,3,5,75454
9,1970,Brown Paper Bag,Syndicate Of Sound,Rock,109,5,5751,679,96,7223,1188.0,7839,1284.0,6,0,0,0,0,0,0,1,0,0,0,22,22,1990,10,5,3,7896,3,5,75454
8,1967,Sing Along With Me,Tommy Roe,Rock,10,1,7682,67,525,6055,752.0,8042,1277.0,6,0,0,0,0,0,0,1,0,0,0,167,186,1990,10,5,3,7897,3,5,75454
9,1963,I'd Rather Be Here In Your Arms,The Duprees,Rock,29,4,6949,512,204,6776,1068.0,7895,1272.0,6,0,0,0,0,0,0,1,0,0,0,29,29,1990,10,5,3,7899,3,5,75454
8,1962,Limbo,The Capris,Rock,2,1,8284,745,250,6648,1017.0,7926,1267.0,-1,0,0,0,0,0,0,0,0,0,0,20,20,1990,10,5,3,7903,3,5,75454
9,1962,Lose Her,Bobby Rydell,Rock,87,4,6012,23,200,6794,1061.0,7900,1261.0,6,0,0,0,0,0,0,1,0,0,0,251,251,1990,10,5,3,7905,3,5,75454
9,1959,Glad Rags,Tennessee Ernie Ford,Rock,1,1,8368,2227,145,6973,1099.0,7883,1244.0,-1,0,0,0,0,0,0,0,0,0,0,2,2,1990,10,5,3,7911,3,5,75454
10,1959,Some Kind-A Earthquake,Duane Eddy His Twangy Guitar And The Rebels,Rock,397,8,3287,127,0,8286,1238.0,7812,1238.0,-1,0,0,0,0,0,0,0,0,0,0,112,112,1990,10,5,3,7913,3,5,75454
7,1963,Rock Me In The Cradle Of Love,Dee Dee Sharp,Rock,283,7,4170,193,1026,5469,183.0,8305,1209.0,6,0,0,0,0,0,0,1,0,0,0,80,80,1990,10,5,3,7921,3,5,75454
9,1960,Groovy Tonight,Bobby Rydell,Rock,53,2,6479,23,186,6839,1017.0,7925,1203.0,6,0,0,0,0,0,0,1,0,0,0,251,251,1990,10,5,3,7924,3,5,75454
10,1959,You Can't Be True Dear,The Mary Kaye Trio,Rock,37,3,6780,2130,1,8196,1198.0,7832,1199.0,6,0,0,0,0,0,0,1,0,0,0,3,3,1990,10,5,3,7927,3,5,75454
10,1964,(There'll Come A Day When) Ev'ry Little Bit Hurts,Bobby Vee,Rock,61,5,6348,40,14,7898,1169.0,7849,1183.0,6,0,0,0,0,0,0,1,0,0,0,214,214,1990,10,5,3,7934,3,5,75454
8,1962,A Miracle,Frankie Avalon,Rock,93,6,5942,47,393,6294,788.0,8025,1181.0,6,0,0,0,0,0,0,1,0,0,0,194,205,1990,10,5,3,7935,3,5,75454
8,1968,Music Music Music,The Happenings,Rock,7,2,7892,228,429,6226,735.0,8054,1164.0,6,0,0,0,0,0,0,1,0,0,0,69,69,1990,10,5,3,7940,3,5,75454
10,1967,Think,Vicki Anderson & James Brown,Rock,1,1,8392,2328,28,7707,1122.0,7870,1150.0,-1,0,0,0,0,0,0,0,0,0,0,1,1,1990,10,5,3,7943,3,5,75454
7,1965,I Have Dreamed,Chad & Jeremy,Rock,11,2,7660,180,661,5871,484.0,8170,1145.0,6,0,0,0,0,0,0,1,0,0,0,86,86,1990,10,5,3,7947,3,5,75454
7,1967,It's A Happening World,The Tokens,Rock,123,4,5611,194,744,5765,396.0,8208,1140.0,6,0,0,0,0,0,0,1,0,0,0,80,93,1990,10,5,3,7952,3,5,75454
8,1962,Dancin' The Strand,Maureen Gray,Rock,18,3,7306,2034,623,5923,510.0,8156,1133.0,6,0,0,0,0,0,0,1,0,0,0,3,3,1990,10,5,3,7953,3,5,75454
10,1963,Hot Pastrami With Mashed Potatoes - Part I,Joey Dee & the Starliters,Rock,314,7,3901,267,0,8399,1129.0,7869,1129.0,-1,0,0,0,0,0,0,0,0,0,0,56,56,1990,10,5,3,7955,3,5,75454
10,1962,The Jam - Part 1,Bobby Gregg and His Friends,Rock,538,10,2471,1064,0,8271,1121.0,7871,1121.0,-1,0,0,0,0,0,0,0,0,0,0,14,14,1990,10,5,3,7958,3,5,75454
10,1966,What Now My Love,Groove Holmes,Rock,11,3,7639,1055,0,8229,1108.0,7880,1108.0,-1,0,0,0,0,0,0,0,0,0,0,14,14,1990,10,5,3,7962,3,5,75454
8,1962,Copy Cat,Gary U.S. Bonds,Rock,21,3,7205,298,495,6106,604.0,8111,1099.0,6,0,0,0,0,0,0,1,0,0,0,52,92,1990,10,5,3,7963,3,5,75454
8,1966,Bad Misunderstanding,The Critters,Rock,196,6,4896,433,522,6059,576.0,8125,1098.0,6,0,0,0,0,0,0,1,0,0,0,34,34,1990,10,5,3,7964,3,5,75454
