song,artist,lastfm_count,new_popularity
Alimony,Frankie Ford,1825.0,4870
The Sweetest Thing This Side Of Heaven,Chris Bartley,1823.0,4871
Tell Me,Dick and DeeDee,1823.0,4872
Caribbean,Mitchell Torok,1822.0,4873
For Once In My Life,Jackie Wilson,1821.0,4874
Sacred,The Castells,1819.0,4875
Home To You,Earth Opera,1818.0,4876
The Colour Of My Love,Jefferson,1817.0,4877
Don't Come Knockin',Fats Domino,1817.0,4878
That's The Way,Joe Tex,1816.0,4879
Right Or Wrong,Ronnie Dove,1815.0,4880
It'll Never Be Over For Me,Baby Washington,1808.0,4881
Ain't Gonna Lie,Keith,1807.0,4882
One Day Of Your Life,Andy Williams,1805.0,4883
You Really Know How To Hurt A Guy,Jan & Dean,1804.0,4884
Here Comes Heaven,Eddy Arnold,1804.0,4885
Crumbs Off The Table,The Glass House,1804.0,4886
Matilda,Cookie And His Cupcakes,1802.0,4887
Heartaches By The Number,Johnny Tillotson,1801.0,4888
Lonely Saturday Night,Don French,1801.0,4889
"Good, Good Lovin'",Chubby Checker,1801.0,4890
Remember The Rain,Bob Lind,1799.0,4891
Cry To Me,Freddie Scott,1798.0,4892
Desafinado,Stan Getz/Charlie Byrd,1796.0,4893
Why Not Now,Matt Monro,1795.0,4894
Sting Ray,The Routers,1794.0,4895
He Says The Same Things To Me,Skeeter Davis,1792.0,4896
I'm So Lonesome I Could Cry,Johnny Tillotson,1792.0,4897
Surf Party,Chubby Checker,1791.0,4898
My Dad,Paul Petersen,1790.0,4899
Satin Pillows,Bobby Vinton,1788.0,4900
"New York Mining Disaster 1941 (Have You Seen My Wife, Mr. Jones)",Bee Gees,1785.0,4901
Heartbreak Hill,Fats Domino,1782.0,4902
Lovers Always Forgive,Gladys Knight And The Pips,1780.0,4903
Everlovin',Rick Nelson,1780.0,4904
Baby Come On Home,Solomon Burke,1775.0,4905
Laugh At Me,Sonny,1774.0,4906
Baby Blue,The Echoes,1773.0,4907
Stay With Me,Frank Sinatra,1773.0,4908
"Hey, Leroy, Your Mama's Callin' You",Jimmy Castor,1771.0,4909
Chip Chip,Gene McDaniels,1771.0,4910
"Never, Never",The Jive Five,1769.0,4911
Where Have You Been (All My Life),Arthur Alexander,1768.0,4912
My Heart's On Fire,Billy Bland,1768.0,4913
A Sunday Kind Of Love,Jan & Dean,1767.0,4914
La Paloma,Billy Vaughn And His Orchestra,1765.0,4915
How Can I Forget,Jimmy Holiday,1765.0,4916
8 X 10,Bill Anderson,1762.0,4917
Goin' Out Of My Head/Can't Take My Eyes Off You,The Lettermen,1759.0,4918
Theme From Dr. Kildare (Three Stars Will Shine Tonight),Richard Chamberlain,1754.0,4919
Man Of Constant Sorrow,Ginger Baker's Air Force,1754.0,4920
Soul Sauce (Guacha Guaro),Cal Tjader,1749.0,4921
Two Fools,Frankie Avalon,1746.0,4922
The Exodus Song (This Land Is Mine),Pat Boone,1739.0,4923
Beachcomber,Bobby Darin,1737.0,4924
(The Lights Went Out In) Massachusetts,Bee Gees,1735.0,4925
Midnight,Paul Anka,1735.0,4926
Didn't We,Richard Harris,1734.0,4927
Time,Pozo Seco Singers,1734.0,4928
A Wonder Like You,Rick Nelson,1734.0,4929
From A Window,Billy J. Kramer With The Dakotas,1732.0,4930
Marley Purt Drive,Jose Feliciano,1730.0,4931
"Woman Like That, Yeah",Joe Tex,1730.0,4932
Glory Glory,The Rascals,1719.0,4933
Yesterday's Hero,Gene Pitney,1717.0,4934
Come See About Me,Nella Dodds,1715.0,4935
Up On The Roof,The Cryan' Shames,1715.0,4936
My Little Chickadee,The Foundations,1714.0,4937
Why'd You Wanna Make Me Cry,Connie Stevens,1714.0,4938
Ja-Da,Johnny And The Hurricanes,1712.0,4939
Up Tight,Ramsey Lewis,1712.0,4940
Sally Was A Good Old Girl,Fats Domino,1709.0,4941
What's The Use Of Breaking Up,Jerry Butler,1707.0,4942
I Was Such A Fool (To Fall In Love With You),Connie Francis,1706.0,4943
Tom Cat,The Rooftop Singers,1706.0,4944
Moments To Remember,The Vogues,1705.0,4945
Bimbombey,Jimmie Rodgers,1703.0,4946
"Que Sera, Sera (Whatever Will Be, Will Be)",Mary Hopkin,1703.0,4947
Give My Love A Try,Linda Jones,1703.0,4948
Since You've Been Gone,Clyde McPhatter,1701.0,4949
Do I Make Myself Clear,Etta James & Sugar Pie DeSanto,1698.0,4950
I Can't Help It (If I'm Still In Love With You),B.J. Thomas,1697.0,4951
Let It Be Me,The Sweet Inspirations,1694.0,4952
Tears And Roses,Al Martino,1694.0,4953
Casonova (Your Playing Days Are Over),Ruby Andrews,1693.0,4954
I Got The Feelin' (Oh No No),Neil Diamond,1686.0,4955
From Both Sides Now,Dion,1684.0,4956
Blue Hawaii,Billy Vaughn And His Orchestra,1683.0,4957
Long Lonely Nights,Bobby Vinton,1683.0,4958
What Am I Supposed To Do,Ann-Margret,1682.0,4959
Brown Eyed Woman,Bill Medley,1676.0,4960
Come What May,Clyde McPhatter,1675.0,4961
If I Didn't Care,The Moments,1674.0,4962
Pipe Dreams,Jimmy Beck & His Orchestra,1673.0,4963
The Little Space Girl,Jesse Lee Turner,1671.0,4964
"Let's Go, Let's Go, Let's Go",Hank Ballard And The Midnighters,1670.0,4965
I'll Be Right Here,Tyrone Davis,1670.0,4966
All I Have To Do Is Dream,Richard Chamberlain,1668.0,4967
Broken Hearted,The Miracles,1667.0,4968
Who Is Gonna Love Me?,Dionne Warwick,1666.0,4969
The Grooviest Girl In The World,The Fun And Games,1664.0,4970
Bring Your Love To Me,The Righteous Brothers,1662.0,4971
Evil Woman Don't Play Your Games With Me,CROW,1662.0,4972
Mister Lonely,The Videls,1658.0,4973
"Baby, Do The Philly Dog",The Olympics,1658.0,4974
Summer Wind,Wayne Newton,1656.0,4975
The Gypsy Rover,The Highwaymen,1654.0,4976
Your Nose Is Gonna Grow,Johnny Crawford,1654.0,4977
I Dig Girls,J.J. Jackson,1652.0,4978
A Symphony For Susan,The Arbors,1651.0,4979
Bristol Twistin' Annie,The Dovells,1651.0,4980
I Wanna Thank You,The Enchanters,1649.0,4981
Satisfied With You,The Dave Clark Five,1648.0,4982
All Strung Out,Nino Tempo & April Stevens,1648.0,4983
Green Light,The American Breed,1647.0,4984
Togetherness,Frankie Avalon,1646.0,4985
Red Roses For A Blue Lady,Bert Kaempfert And His Orchestra,1645.0,4986
Do-Re-Mi,Mitch Miller,1645.0,4987
Birds Of A Feather,Joe South,1644.0,4988
The Girl Most Likely,Jeannie C. Riley,1642.0,4989
We Have Love,Dinah Washington,1640.0,4990
My Girl Josephine,Jerry Jaye,1639.0,4991
What A Woman In Love Won't Do,Sandy Posey,1638.0,4992
Thank You And Goodnight,The Angels,1637.0,4993
It's Magic,The Platters,1636.0,4994
A Little Too Much,Clarence Henry,1636.0,4995
Let Me Be The One,The Paris Sisters,1634.0,4996
I Left My Heart In The Balcony,Linda Scott,1630.0,4997
It's Crazy,Eddie Harris,1628.0,4998
I'm A Fool To Care,Joe Barry,1627.0,4999
Kick That Little Foot Sally Ann,Round Robin,1626.0,5000
What Am I Gonna Do,Smith,1625.0,5001
Muddy River,Johnny Rivers,1623.0,5002
Changes,Crispian St. Peters,1623.0,5003
My Special Prayer,Joe Simon,1622.0,5004
I Still Get Jealous,Louis Armstrong And The All Stars,1612.0,5005
Annie Fanny,The Kingsmen,1610.0,5006
"Sweet, Sweet Lovin'",The Platters,1608.0,5007
Danny Boy,Ray Price,1607.0,5008
Three Window Coupe,The Rip Chords,1606.0,5009
Your Other Love,The Flamingos,1601.0,5010
"Run, Run, Look And See",Brian Hyland,1601.0,5011
Teach Me Tonight Cha Cha,The DeCastro Sisters,1601.0,5012
Jimmy Martinez,Marty Robbins,1601.0,5013
Who Will The Next Fool Be,Bobby Bland,1598.0,5014
You'll Never Walk Alone,Patti LaBelle And The Blue Belles,1597.0,5015
I Just Can't Help It,Jackie Wilson,1596.0,5016
Delicious!,Jim Backus & Friend,1593.0,5017
This Friendly World,Fabian,1593.0,5018
Without Her,Herb Alpert,1591.0,5019
Saturday Night At The World,Mason Williams,1588.0,5020
Let Me Be Lonely,Dionne Warwick,1588.0,5021
Lonely Is The Name,Sammy Davis Jr.,1587.0,5022
Jump Over,Freddy Cannon,1582.0,5023
Superstar,Murray Head With The Trinidad Singers,1579.0,5024
The Best Of Everything,Johnny Mathis,1578.0,5025
Here's A Heart,The Diplomats,1578.0,5026
To Love Somebody,The Sweet Inspirations,1578.0,5027
High Heel Sneakers,Jerry Lee Lewis,1577.0,5028
Mexican Hat Rock,The Applejacks,1576.0,5029
Warmed Over Kisses (Left Over Love),Brian Hyland,1576.0,5030
The Boy Next Door,The Secrets,1572.0,5031
I'm Gonna Make You Love Me,Madeline Bell,1572.0,5032
You Keep Me Hanging On,Wilson Pickett,1572.0,5033
Put Your Arms Around Me Honey,Fats Domino,1572.0,5034
Clementine,Jan & Dean,1570.0,5035
The Beat,The Rockin R's,1570.0,5036
If Dreams Came True,Pat Boone,1570.0,5037
Mau-Mau,The Wailers,1570.0,5038
Up And Down,The McCoys,1564.0,5039
Stealing In The Name Of The Lord,Paul Kelly,1563.0,5040
Waltzing Matilda,Jimmie Rodgers,1562.0,5041
If Only I Had My Mind On Something Else,Bee Gees,1559.0,5042
If You Want This Love,Sonny Knight,1557.0,5043
Humdinger,Freddy Cannon,1556.0,5044
People,The Tymes,1555.0,5045
Johnny Loves Me,Shelley Fabares,1554.0,5046
The Girls' Song,The 5th Dimension,1552.0,5047
Teen Beat '65,Sandy Nelson,1551.0,5048
Take It Off Him And Put It On Me,Clarence Carter,1551.0,5049
Girl Don't Care,Gene Chandler,1548.0,5050
Don't Make My Baby Blue,Frankie Laine,1547.0,5051
My Girl/Hey Girl,Bobby Vee,1547.0,5052
Trees,The Platters,1546.0,5053
Kissin' On The Phone,Paul Anka,1546.0,5054
Try Me,James Brown And The Famous Flames,1545.0,5055
Come Along,Maurice Williams & The Zodiacs,1544.0,5056
Ain't That Just Like A Woman,Fats Domino,1539.0,5057
Yours Love,Joe Simon,1538.0,5058
And Now,Della Reese,1537.0,5059
I Want You To Be My Baby,Ellie Greenwich,1537.0,5060
Hello Young Lovers,Paul Anka,1535.0,5061
Thou Shalt Not Steal,Dick and DeeDee,1535.0,5062
Saturday Night,The New Christy Minstrels,1534.0,5063
I Wonder (If Your Love Will Ever Belong To Me),The Pentagons,1530.0,5064
"Never, Never Leave Me",Mary Wells,1529.0,5065
To Give (The Reason I Live),Frankie Valli,1529.0,5066
Heed The Call,Kenny Rogers & The First Edition,1527.0,5067
Wish It Were Me,The Platters,1527.0,5068
Wild!,Dee Dee Sharp,1525.0,5069
She Say (Oom Dooby Doom),The Diamonds,1522.0,5070
Apologize,Ed Ames,1520.0,5071
Nothing New (Same Old Thing),Fats Domino,1520.0,5072
Speak Her Name,Walter Jackson,1518.0,5073
Count Every Star,The Rivieras,1517.0,5074
Snow Flake,Jim Reeves,1517.0,5075
The Record (Baby I Love You),Ben E. King,1514.0,5076
Okie From Muskogee,Merle Haggard And The Strangers,1512.0,5077
Dance With Mr. Domino,Fats Domino,1506.0,5078
Lonely Again,Eddy Arnold,1506.0,5079
We Can Make It Baby,The Originals,1504.0,5080
I Can Make It With You,Pozo Seco Singers,1504.0,5081
Buster Browne,Willie Mitchell,1495.0,5082
Love Is Blue,Al Martino,1494.0,5083
No Man Is An Island,The Van Dykes,1491.0,5084
"Ronnie, Call Me When You Get A Chance",Shelley Fabares,1489.0,5085
Grover Henson Feels Forgotten,Bill Cosby,1487.0,5086
Pledging My Love,Johnny Tillotson,1487.0,5087
My Boyfriend Got A Beatle Haircut,Donna Lynn,1481.0,5088
Did You See Her Eyes,The Illusion,1477.0,5089
Not The Lovin' Kind,"Dino, Desi & Billy",1475.0,5090
"The Sly, Slick, And The Wicked",The Lost Generation,1475.0,5091
Poor Side Of Town,Al Wilson,1475.0,5092
"Me, The Peaceful Heart",Lulu,1473.0,5093
Snoopy For President,The Royal Guardsmen,1471.0,5094
Hit Record,Brook Benton,1471.0,5095
I'll Do It For You,Toussaint McCall,1470.0,5096
I Want You To Be My Boy,The Exciters,1470.0,5097
Happy,The Blades Of Grass,1468.0,5098
Love Is Strange,Peaches & Herb,1465.0,5099
When A Boy Falls In Love,Mel Carter,1464.0,5100
Memories Are Made Of This,The Drifters,1464.0,5101
Right By My Side,Ricky Nelson,1462.0,5102
Darling Be Home Soon,Bobby Darin,1462.0,5103
What Kind Of Love Is This,Joey Dee & the Starliters,1460.0,5104
Turn Around And Love You,Rita Coolidge,1459.0,5105
(Come 'Round Here) I'm The One You Need,The Miracles,1456.0,5106
It's Wonderful,The Young Rascals,1454.0,5107
The Enchanted Sea,The Islanders,1454.0,5108
Trains And Boats And Planes,Billy J. Kramer With The Dakotas,1454.0,5109
Shake Sherry,The Contours,1452.0,5110
Sugar Babe,Buster Brown,1450.0,5111
Quiet Nights Of Quiet Stars,Andy Williams,1448.0,5112
Long Line Rider,Bobby Darin,1448.0,5113
Baby Let's Wait,The Royal Guardsmen,1447.0,5114
His Kiss,Betty Harris,1446.0,5115
Who's Making Love,Young-Holt Unlimited,1445.0,5116
Under Your Spell Again,Johnny Rivers,1445.0,5117
Teen Queen Of The Week,Freddy Cannon,1439.0,5118
Let It Be Me,Glen Campbell & Bobbie Gentry,1439.0,5119
(I'm Watching) Every Little Move You Make,Little Peggy March,1435.0,5120
Walk With Faith In Your Heart,The Bachelors,1435.0,5121
Holiday For Clowns,Brian Hyland,1434.0,5122
"Mercy, Mercy",Don Covay & The Goodtimers,1433.0,5123
Gentle On My Mind,Patti Page,1433.0,5124
And Get Away,The Esquires,1433.0,5125
Malinda,Bobby Taylor & The Vancouvers,1433.0,5126
Stag-O-Lee,Wilson Pickett,1427.0,5127
You Can Run (But You Can't Hide),Jerry Butler,1426.0,5128
I Found A New Baby,Bobby Darin,1419.0,5129
Come See,Major Lance,1419.0,5130
Dance By The Light Of The Moon,The Olympics,1419.0,5131
When You're Young And In Love,Ruby And The Romantics,1418.0,5132
There Is Something On Your Mind,Big Jay McNeely And Band,1418.0,5133
Billy You're My Friend,Gene Pitney,1417.0,5134
Too Young To Go Steady,Connie Stevens,1415.0,5135
Alley Cat,Bent Fabric and His Piano,1411.0,5136
For Me And My Gal,Freddy Cannon,1410.0,5137
See The Light,The Flame,1409.0,5138
Ding-A-Ling,Bobby Rydell,1409.0,5139
The Hula Hoop Song,Teresa Brewer,1408.0,5140
Something You Got,Ramsey Lewis Trio,1407.0,5141
Am I Grooving You,Freddie Scott,1404.0,5142
There's Gonna Be A Showdown,Archie Bell & The Drells,1403.0,5143
Sweet Impossible You,Brenda Lee,1399.0,5144
Hully Gully Baby,The Dovells,1396.0,5145
Crackin Up,Bo Diddley,1395.0,5146
I Want To Meet Him,The Royalettes,1390.0,5147
Suzie Baby,Bobby Vee and The Shadows,1390.0,5148
The Son Of Rebel Rouser,Duane Eddy,1388.0,5149
Motorcycle,Tico And The Triumphs,1388.0,5150
River Deep - Mountain High,The Supremes & Four Tops,1388.0,5151
Look Away,Garnet Mimms,1387.0,5152
Close To Cathy,Mike Clifford,1386.0,5153
Baby What I Mean,The Drifters,1385.0,5154
Dancing In The Street,Ramsey Lewis,1381.0,5155
Son Of A Travelin' Man,Ed Ames,1381.0,5156
(I Washed My Hands In) Muddy Water,Johnny Rivers,1381.0,5157
Listen Here,Brian Auger & The Trinity,1380.0,5158
I've Got To Be Somebody,Billy Joe Royal,1379.0,5159
Funny How Time Slips Away,Johnny Tillotson,1379.0,5160
Oh! Baby (We Got A Good Thing Goin'),Barbara Lynn,1379.0,5161
People,Nat King Cole,1376.0,5162
Tequila,Bill Black's Combo,1376.0,5163
Games,Redeye,1375.0,5164
"Don't Wake Me Up In The Morning, Michael",Peppermint Rainbow,1375.0,5165
Stay And Love Me All Summer,Brian Hyland,1372.0,5166
Child Of God,Bobby Darin,1372.0,5167
Sunny,Neil Sedaka,1371.0,5168
Tell Me The Truth,Nancy Wilson,1371.0,5169
Think,Jimmy McCracklin,1368.0,5170
Bridget The Midget (The Queen Of The Blues),Ray Stevens,1367.0,5171
I'm Crazy 'Bout My Baby,Marvin Gaye,1366.0,5172
Blue Ribbon Baby,Tommy Sands And The Raiders,1366.0,5173
How'd We Ever Get This Way,Andy Kim,1366.0,5174
Goodnight My Love,The Happenings,1363.0,5175
Only Those In Love,Baby Washington,1360.0,5176
I'll Touch A Star,Terry Stafford,1359.0,5177
Broken Heart,The Fiestas,1356.0,5178
China Nights (Shina No Yoru),Kyu Sakamoto,1355.0,5179
She Understands Me,Johnny Tillotson,1350.0,5180
Let True Love Begin,Nat King Cole,1349.0,5181
We Gotta Get You A Woman,Runt,1348.0,5182
It's A Man Down There,G.L. Crockett,1347.0,5183
Shake! Shake! Shake!,Jackie Wilson,1346.0,5184
Tell Me Baby,Garnet Mimms,1345.0,5185
Crazy Downtown,Allan Sherman,1344.0,5186
Put A Ring On My Finger,Les Paul And Mary Ford,1343.0,5187
Love You So Much,New Colony Six,1342.0,5188
Funky Broadway Part I,Dyke And The Blazers,1342.0,5189
I'm A Man,Fabian,1341.0,5190
Ask Me,Maxine Brown,1339.0,5191
More Money For You And Me,The Four Preps,1338.0,5192
Little Children,Billy J. Kramer With The Dakotas,1337.0,5193
Ling-Ting-Tong,Buddy Knox,1334.0,5194
I Need Love,Barbara Mason,1333.0,5195
"Oo Wee Baby, I Love You",Fred Hughes,1325.0,5196
Takin' All I Can Get,Mitch Ryder And The Detroit Wheels,1325.0,5197
Black Pearl,"Sonny Charles & The Checkmates, Ltd.",1324.0,5198
No One,Brenda Lee,1324.0,5199
Welcome Home,Walter Jackson,1324.0,5200
Giddyup Go,Red Sovine,1320.0,5201
"Hey, Mister Sun",Bobby Sherman,1320.0,5202
I'll Be There,Damita Jo,1319.0,5203
Did You Ever See A Dream Walking,Fats Domino,1319.0,5204
The Rains Came,Big Sambo and The House Wreckers,1319.0,5205
My Real Name,Fats Domino,1318.0,5206
Always,Sammy Turner,1316.0,5207
"No, Not Much",The Vogues,1316.0,5208
We Love You Beatles,The Carefrees,1315.0,5209
It's So Nice,Jackie DeShannon,1314.0,5210
I'll Make Him Love Me,Barbara Lewis,1313.0,5211
Help Me Girl,The Outsiders,1312.0,5212
"Run, Baby Run (Back Into My Arms)",The Newbeats,1311.0,5213
The Feeling Is Gone,Bobby Bland,1311.0,5214
Here I Stand,The Rip Chords,1310.0,5215
The Sins Of A Family,P.F. Sloan,1308.0,5216
Hawaii Tattoo,The Waikikis,1307.0,5217
Don't Ever Leave Me,Bob And Earl,1304.0,5218
A Cottage For Sale,Little Willie John,1303.0,5219
The Very Thought Of You,Rick Nelson,1302.0,5220
The World Through A Tear,Neil Sedaka,1300.0,5221
The Girl I'll Never Know (Angels Never Fly This Low),Frankie Valli,1298.0,5222
(Theme From) Silver City,The Ventures,1293.0,5223
Walk On The Wild Side,Brook Benton,1291.0,5224
If My Heart Could Speak,The Manhattans,1291.0,5225
Love Me,Bobby Hebb,1289.0,5226
Blue Autumn,Bobby Goldsboro,1288.0,5227
Party Girl,Tommy Roe,1288.0,5228
Climb Ev'ry Mountain,Tony Bennett,1287.0,5229
My Elusive Dreams,Bobby Vinton,1287.0,5230
The Whole World Is A Stage,The Fantastic Four,1286.0,5231
May I,Bill Deal & The Rhondels,1285.0,5232
(Here They Come) From All Over The World,Jan & Dean,1284.0,5233
Have A Good Time,Sue Thompson,1283.0,5234
Walk Slow,Little Willie John,1282.0,5235
Don't Deceive Me,Ruth Brown,1280.0,5236
My Empty Room,Little Anthony And The Imperials,1278.0,5237
Alice Long (You're Still My Favorite Girlfriend),Tommy Boyce & Bobby Hart,1277.0,5238
School Is In,Gary U.S. Bonds,1277.0,5239
The Other Side Of This Life,"Peter, Paul & Mary",1276.0,5240
Look Who's Blue,Don Gibson,1276.0,5241
Happy Birthday Blues,Kathy Young with The Innocents,1276.0,5242
Green Chri$tma$,Stan Freberg,1275.0,5243
"Hey, Girl",Freddie Scott,1274.0,5244
If A Woman Answers (Hang Up The Phone),Leroy Van Dyke,1273.0,5245
Young School Girl,Fats Domino,1273.0,5246
The Big Hurt,Del Shannon,1272.0,5247
31 Flavors,The Shirelles,1272.0,5248
Lovey Dovey,Clyde McPhatter,1272.0,5249
Way Down Yonder In New Orleans,Freddie Cannon,1272.0,5250
Hooray For The Salvation Army Band,Bill Cosby,1270.0,5251
Can't Get Over Losing You,Donnie Elbert,1269.0,5252
There Comes A Time,Jack Scott,1269.0,5253
The Straight Life,Bobby Goldsboro,1268.0,5254
Green Grass,Gary Lewis And The Playboys,1267.0,5255
"Oh, Little One",Jack Scott,1266.0,5256
Gee,Jan & Dean,1265.0,5257
Misty,Lloyd Price,1259.0,5258
Mongoose,Elephant's Memory,1259.0,5259
Who's Been Sleeping In My Bed?,Linda Scott,1256.0,5260
Call Me,Johnny Mathis,1256.0,5261
Charlena,The Sevilles,1255.0,5262
5-10-15-20 (25-30 Years Of Love),The Presidents,1247.0,5263
Lean Jean,Bill Haley And His Comets,1246.0,5264
I'm Over You,Jan Bradley,1244.0,5265
Have A Little Faith,David Houston,1242.0,5266
The Freeze,Tony And Joe,1241.0,5267
I Can't Stay Away From You,The Impressions,1241.0,5268
The Boy With The Beatle Hair,The Swans,1241.0,5269
True Love,Richard Chamberlain,1240.0,5270
"Wanted: Lover, No Experience Necessary",Laura Lee,1240.0,5271
Tell Me That You Love Me,Fats Domino,1239.0,5272
It Do Me So Good,Ann-Margret,1239.0,5273
"I Rise, I Fall",Johnny Tillotson,1237.0,5274
Into The Mystic,Johnny Rivers,1237.0,5275
"Please, Please, Please",James Brown And The Famous Flames,1235.0,5276
Just One Kiss From You,The Impressions,1235.0,5277
Stealer,Free,1235.0,5278
Before I Grow Too Old,Fats Domino,1235.0,5279
Long Tall Texan,Murry Kellum,1234.0,5280
Whatever You Want,Jerry Butler,1233.0,5281
"(Girls, Girls, Girls) Made To Love",Eddie Hodges,1232.0,5282
Poor Little Puppet,Cathy Carroll,1228.0,5283
Expressway (To Your Heart),Soul Survivors,1227.0,5284
Oh Why,The Teddy Bears,1224.0,5285
Groovy Summertime,The Love Generation,1224.0,5286
The Lesson,Vikki Carr,1220.0,5287
(He's) Raining In My Sunshine,Jay & The Americans,1217.0,5288
Spring In Manhattan,Tony Bennett,1214.0,5289
Worry,Johnny Tillotson,1214.0,5290
Tips Of My Fingers,Roy Clark,1214.0,5291
Fell In Love On Monday,Fats Domino,1213.0,5292
You Wouldn't Listen,The Ides Of March,1211.0,5293
Hot Pastrami,The Dartells,1211.0,5294
Young And In Love,Dick and DeeDee,1210.0,5295
"Mother Nature, Father Time",Brook Benton,1209.0,5296
(The Lament Of The Cherokee) Indian Reservation,Don Fardon,1207.0,5297
Drum Stomp,Sandy Nelson,1206.0,5298
It's Gonna Be Alright,Maxine Brown,1205.0,5299
(Down At) Papa Joe's,The Dixiebelles,1205.0,5300
Zip Code,The Five Americans,1205.0,5301
Tonights The Night,The Shirelles,1204.0,5302
I Wonder What She's Doing Tonight,Barry & The Tamerlanes,1203.0,5303
