,song,artist,sum,count,lastfm_count
7267,I'm Not A Fool Anymore,T.K. Hulin,186,2,266.0
7268,What Am I Living For,Percy Sledge,185,2,2910.0
7269,I'm Living In Two Worlds,Bonnie Guitar,199,2,287.0
7270,Don't Take The Stars,The Mystics,198,2,4058.0
7271,Don't Fence Me In,George Maharis,188,2,31.0
7272,Different Strokes,Syl Johnson,190,2,49857.0
7273,If You Love Me,LaVern Baker,177,2,2088.0
7274,What A Fool I've Been,Carla Thomas,193,2,12410.0
7275,What A Bummer,The Jaggerz,176,2,176.0
7276,It Won't Be This Way (Always),The King Pins,180,2,296.0
7277,Wednesday,The Royal Guardsmen,195,2,79.0
7278,Real Live Girl,Steve Alaimo,161,2,52.0
7279,Welcome Home,Walter Jackson,194,2,1324.0
7280,Red And Blue,The Dave Clark Five,179,2,707.0
7281,Igmoo (The Pride Of South Central High),Stonewall Jackson,191,2,49.0
7282,Don't Mention My Name,The Shepherd Sisters,188,2,498.0
7283,Imagine That,Patsy Cline,182,2,24896.0
7284,In Between Tears,Lenny Miles,173,2,112.0
7285,Werewolf,The Frantics,175,2,28099.0
7286,Do The Monkey,King Curtis,192,2,208.0
7287,In My Room,Sagittarius,175,2,2920.0
7288,(One Of These Days) Sunday's Gonna' Come On Tuesday,The New Establishment,188,2,33.0
7289,Do You Mind?,Anthony Newley,183,2,4195.0
7290,Wake Up,The Chambers Brothers,184,2,627.0
7291,Don't Pat Me On The Back And Call Me Brother,John W. Anderson presents KaSandra,189,2,2.0
7292,Raining In My Heart,Buddy Holly,183,2,152620.0
7293,If You See My Love,Lenny Welch,189,2,110.0
7294,Is It Me?,Barbara Mason,196,2,105.0
7295,What Did Daddy Do,Shep And The Limelites,190,2,8.0
7296,Graduation Day,Bobby Pickett,187,2,40.0
7297,Rosanna's Going Wild,Johnny Cash,182,2,25006.0
7298,Don't Let Love Pass Me By,Frankie Avalon,178,2,878.0
7299,Push Push,Austin Taylor,180,2,513.0
7300,Requiem For The Masses,The Association,200,2,13109.0
7301,Isn't It Lonely Together,Robert Knight,195,2,17.0
7302,"Dommage, Dommage (Too Bad, Too Bad)",Jerry Vale,189,2,251.0
7303,"(Mama Come Quick, and Bring Your) Lickin' Stick",George Torrence & The Naturals,182,2,5.0
7304,After Loving You,Della Reese,194,2,220.0
7305,"Dommage, Dommage (Too Bad, Too Bad)",Paul Vance,194,2,18.0
7306,If You Ever Leave Me,Jack Jones,184,2,185.0
7307,It Don't Hurt No More,Nappy Brown,184,2,446.0
7308,Baby Make It Soon,The Flying Machine,182,2,556.0
7309,What Little Girl,Frankie Avalon,161,2,83.0
7310,Don't Let Him Shop Around,Debbie Dean,192,2,3135.0
7311,Adam And Eve,Paul Anka,184,2,18022.0
7312,It Was A Very Good Year,Della Reese,199,2,6336.0
7313,I'm Gonna Do All I Can (To Do Right By My Man),Ike & Tina Turner,197,2,1141.0
7314,Russian Band Stand,Spencer & Spencer with the Sonia Pryor Choir,188,2,99.0
7315,Running Bear,Sonny James,189,2,5152.0
7316,Valley Of The Dolls,King Curtis & The Kingpins,182,2,13.0
7317,I'm Gonna Move To The Outskirts Of Town,Ray Charles,171,2,42899.0
7318,"Run, Run, Run",The Supremes,193,2,20986.0
7319,Put Your Arms Around Me Honey,Ray Smith,182,2,195.0
7320,Don't Let The Sun Catch You Cryin',Ray Charles,193,2,57306.0
7321,"Run, Woman, Run",Tammy Wynette,184,2,5328.0
7322,Birds Of Britain,Bob Crewe Generation,184,2,94.0
7323,Don't Worry 'Bout Me,Vincent Edwards,165,2,17.0
7324,We Have Love,Jackie Wilson,189,2,2751.0
7325,I'm The One,Gerry And The Pacemakers,177,2,24417.0
7326,Don't Worry Baby,The Tokens,190,2,1168.0
7327,What Do You Want?,Bobby Vee,189,2,1164.0
7328,Black Land Farmer,Wink Martindale,177,2,117.0
7329,Don't Let Me Cross Over,Carl Butler & Pearl,186,2,10712.0
7330,What Goes On,The Beatles,170,2,1304963.0
7331,I'm Hanging Up My Heart For You,Solomon Burke,184,2,29101.0
7332,Ain't Gonna Rest (Till I Get You),The Five Stairsteps,176,2,1082.0
7333,What Kind Of Fool Am I?,Robert Goulet,182,2,926.0
7334,The Fountain Of Youth,The Four Lads,182,2,23.0
7335,Pointed Toe Shoes,Carl Perkins,190,2,8290.0
7336,Can't Get Over Losing You,Donnie Elbert,196,2,1269.0
7337,You Got That Touch,Sonny James,191,2,377.0
7338,Apache,Sonny James,187,2,1851.0
7339,Mr. Limousine Driver,Grand Funk Railroad,195,2,75926.0
7340,Can't You Just See Me,Aretha Franklin,195,2,3402.0
7341,Mr. Farmer,The Seeds,176,2,123404.0
7342,Mr. Bus Driver,Bruce Channel,180,2,59.0
7343,You Keep Tightening Up On Me,The Box Tops,184,2,4692.0
7344,You Made A Believer (Out Of Me),Ruby Andrews,192,2,3453.0
7345,You Mean Everything To Me,The Fleetwoods,176,2,4359.0
7346,Long Tall Shorty,Tommy Tucker,195,2,1048.0
7347,Look At Me,Dobie Gray,182,2,665.0
7348,You Need Hands,Eydie Gorme,121,2,505.0
7349,You Never Miss Your Water (Till The Well Runs Dry),Little Esther Phillips & Big Al Downing,148,2,1.0
7350,Lonely Again,Eddy Arnold,175,2,1506.0
7351,Lookin' For Love,Ray Conniff And The Singers,188,2,1.0
7352,Looky Looky (Look At Me Girl),The O'Jays,197,2,1024.0
7353,You Should'a Treated Me Right,Ike & Tina Turner,178,2,5615.0
7354,America/Standing/Because I Love You,The Five Stairsteps,169,2,0.0
7355,Mockingbird,Aretha Franklin,188,2,14811.0
7356,You Waited Too Long,The Five Stairsteps,188,2,3271.0
7357,You Were Born To Be Loved,Billy Bland,191,2,204.0
7358,(Doin' The) Lovers Leap,Webb Pierce,189,2,37.0
7359,Mister Nico,Four Jacks And A Jill,194,2,80.0
7360,(Do The) Push And Pull Part I,Rufus Thomas,180,2,7.0
7361,Campfire Girls,Billy Joe Royal,184,2,232.0
7362,Mississippi Mama,Owen B.,195,2,25.0
7363,Candy Apple Red,Bonnie Guitar,194,2,222.0
7364,Living In The U.s.a.,The Steve Miller Band,189,2,44473.0
7365,Love In Them There Hills,The Vibrations,186,2,2796.0
7366,Little Mary,Fats Domino,167,2,1996.0
7367,Listen Here,Brian Auger & The Trinity,200,2,1380.0
7368,"Listen, They're Playing My Song",Ray Charles,184,2,216.0
7369,Little Brass Band,David Seville,175,2,35.0
7370,Chains Of Love,The Drifters,180,2,300.0
7371,My Little Chickadee,The Foundations,199,2,1714.0
7372,Little Girl,Ritchie Valens,189,2,14241.0
7373,You Can Have Him,Timi Yuro,195,2,300.0
7374,Little Green Apples,Patti Page,194,2,2036.0
7375,Chain Of Fools (Part 1),Jimmy Smith,200,2,6.0
7376,My Heart Skips A Beat,Buck Owens,194,2,41735.0
7377,"You Can't Be True, Dear",Patti Page,188,2,42.0
7378,Along Comes Mary,Baja Marimba Band,192,2,541.0
7379,Alright In The City,Dunn & McCashen,182,2,16.0
7380,Mumblin' Mosie,The Johnny Otis Show,160,2,164.0
7381,Alvin For President,David Seville And The Chipmunks,193,2,1.0
7382,Little Old Wine Drinker Me,Robert Mitchum,194,2,143.0
7383,Cast Your Fate To The Wind,Steve Alaimo,179,2,93.0
7384,My Empty Room,Little Anthony And The Imperials,176,2,1278.0
7385,You Don't Have To Say You Love Me,The Four Sonics,182,2,64.0
7386,Little Star,Bobby Callender,193,2,24.0
7387,You Don't Know Like I Know,Sam & Dave,181,2,93512.0
7388,Always In My Heart,Los Indios Tabajaras,176,2,11408.0
7389,Live For Life,Jack Jones,199,2,230.0
7390,Living Doll,David Hill,185,2,64.0
7391,Living For You,Sonny & Cher,184,2,4153.0
7392,Music Music Music,The Happenings,195,2,429.0
7393,Love In The City,The Turtles,190,2,21098.0
7394,You'll Miss Me (When I'm Gone),Fontella Bass & Bobby McClure,184,2,166.0
7395,Check Yourself,I.A.P. Co. (the Italian Asphalt & Pavement Company),196,2,1.0
7396,Your Boyfriend's Back,Bobby Comstock And The Counts,198,2,140.0
7397,Maybe,The Shangri-Las,184,2,60463.0
7398,Anniversary Of Love,The Caslons,180,2,275.0
7399,Young And Warm And Wonderful,Tony Bennett,140,2,912.0
7400,Young Birds Fly,The Cryan' Shames,199,2,658.0
7401,Lover's Prayer,Wallace Brothers,196,2,1122.0
7402,And The Heavens Cried,Ronnie Savoy,180,2,144.0
7403,Mashed Potatoes U.S.A.,James Brown And The Famous Flames,171,2,25.0
7404,Lovey Dovey Kinda Lovin',Brenton Wood,199,2,9973.0
7405,Lovin' You Baby,White Plains,168,2,729.0
7406,Mary Ann Thomas,Bobby Freeman,183,2,458.0
7407,Martinique,The Exotic Sounds of Martin Denny,181,2,0.0
7408,Your Baby's Gone Surfin',Duane Eddy,189,2,2137.0
7409,Luna Trip,Dickie Goodman,190,2,153.0
7410,You've Never Been In Love Like This Before,Unit Four plus Two,191,2,823.0
7411,Bring Back Those Rockabye Baby Days,Tiny Tim,192,2,634.0
7412,Your Good Thing (Is About To End),Mable John,191,2,55041.0
7413,Many A Time,Steve Lawrence,195,2,230.0
7414,Bridget The Midget (The Queen Of The Blues),Ray Stevens,163,2,1367.0
7415,MacArthur Park,Waylon Jennings & The Kimberlys,186,2,2664.0
7416,Man Of Constant Sorrow,Ginger Baker's Air Force,173,2,1754.0
7417,Your Time To Cry,Joe Simon,162,2,2211.0
7418,Breakfast In Bed,Dusty Springfield,182,2,146201.0
7419,Make A Little Love,Lowell Fulsom,194,2,282.0
7420,Make Believe Wedding,The Castells,198,2,160.0
7421,Zing! Went The Strings Of My Heart,The Furys,192,2,813.0
7422,Make Someone Happy,Perry Como,177,2,435.0
7423,Maybe Tonight,The Shirelles,176,2,6861.0
7424,Me About You,The Lovin' Spoonful,182,2,3652.0
7425,You'll Never Walk Alone,Elvis Presley With The Jordanaires,180,2,72779.0
7426,By The Time I Get To Phoenix,The Mad Lads,174,2,5575.0
7427,Mine Exclusively,The Olympics,199,2,4669.0
7428,You're A Sweetheart,Dinah Washington,196,2,9017.0
7429,Love Is Blue (L'Amour Est Bleu),Manny Kellem - His Orchestra And Voices,196,2,0.0
7430,You're All I Need,Bobby Bland,176,2,989.0
7431,Love Like A Man,Ten Years After,196,2,178925.0
7432,Caldonia,James Brown And His Orchestra,195,2,10738.0
7433,Calcutta,The Four Preps,195,2,93.0
7434,You're Just About To Lose Your Clown,Ray Charles,190,2,1155.0
7435,Mexican Pearls,Billy Vaughn And His Orchestra,188,2,6.0
7436,You're My Baby,Sarah Vaughan,184,2,171.0
7437,Message From A Black Man,The Whatnauts & The Whatnaut Band,198,2,130.0
7438,You're No Good,The Swinging Blue Jeans,197,2,76135.0
7439,(Do The) Mashed Potatoes (Part 1),Nat Kendrick And The Swans,176,2,124.0
7440,Me Without You,Mary Wells,190,2,186.0
7441,Another Place Another Time,Jerry Lee Lewis,195,2,8573.0
7442,Memphis,Donnie Brooks,182,2,305.0
7443,You're The Reason,Joe South,181,2,83.0
7444,Buster Browne,Willie Mitchell,195,2,1495.0
7445,Borrowed Dreams,Bobby Helms,144,2,134.0
7446,Mediterranean Moon,The Rays,194,2,16.0
7447,Meditation (Meditacao),Claudine Longet,198,2,864.0
7448,Mean Old World,Rick Nelson,192,2,279.0
7449,Boss,The Rumblers,187,2,17487.0
7450,You've Got To Love Her With A Feeling,Freddy King,190,2,13647.0
7451,Bullwhip Rock,Cyclones,174,2,261.0
7452,Buffalo Soldier,Flamingos,174,2,78.0
7453,Lisa,Ferrante & Teicher,198,2,189.0
7454,You Always Hurt Me,The Impressions,193,2,4688.0
7455,Baby I Need You,The Manhattans,195,2,402.0
7456,Why (Doncha Be My Girl),The Chartbusters,184,2,152.0
7457,Whiter Shade Of Pale,R.B. Greaves,164,2,2366.0
7458,Jesse Brady,The McCoys,198,2,228.0
7459,Peak Of Love,Bobby McClure,197,2,11698.0
7460,Baby Don't Take Your Love,"Faith, Hope And Charity",194,2,54.0
7461,Who Else But You,Frankie Avalon,171,2,327.0
7462,Patch Of Blue,Frankie Valli & The 4 Seasons,188,2,1838.0
7463,Baby Come On Home,Solomon Burke,196,2,1775.0
7464,July You're A Woman,Pat Boone,200,2,18.0
7465,Just A Little Bit,Little Milton,195,2,2013.0
7466,Over The Mountain; Across The Sea,Johnnie & Joe,181,2,534.0
7467,Just A Little Misunderstanding,The Contours,171,2,56198.0
7468,Just Give Me A Ring,Clyde McPhatter,196,2,33.0
7469,Our Song,Jack Jones,184,2,382.0
7470,Peas 'N' Rice,Freddie McCoy,184,2,60.0
7471,(I'm Just A) Fool For You,Gene Chandler,182,2,794.0
7472,Why Do Kids Grow Up,Randy & The Rainbows,196,2,3385.0
7473,Operator,Gladys Knight And The Pips,195,2,6995.0
7474,Why Is The Wine Sweeter (On The Other Side),Eddie Floyd,196,2,8007.0
7475,Just Once In A Lifetime,Brenda & The Tabulations,196,2,367.0
7476,Why Not Tonight,Jimmy Hughes,181,2,1882.0
7477,Oo-La-La-Limbo,Danny & The Juniors,198,2,31.0
7478,Only When You're Lonely,The Grass Roots,194,2,3261.0
7479,Wichita Lineman,Sergio Mendes & Brasil '66,194,2,11250.0
7480,Only Love (Can Save Me Now),Solomon Burke,191,2,77.0
7481,Kansas City (Hey-Hey-Hey-Hey),Little Richard,192,2,55.0
7482,One More Town,The Kingston Trio,195,2,2823.0
7483,Pearl Time,Andre Williams,180,2,1899.0
7484,Jennie Lee,Jan & Arnie,121,2,3523.0
7485,Cookin',Al Casey Combo,187,2,169.0
7486,Please Come Home For Christmas,Charles Brown,161,2,106566.0
7487,Dear Ann,George Baker Selection,186,2,4656.0
7488,It's Magic,The Platters,185,2,1636.0
7489,"Please, Please, Please",James Brown And The Famous Flames,192,2,1235.0
7490,Blip Blop,Bill Doggett,166,2,702.0
7491,When The Good Sun Shines,Elmo & Almo,198,2,14.0
7492,It's Not The End Of Everything,Tommy Edwards,162,2,227.0
7493,It's Not The Same,Anthony & The Imperials,184,2,643.0
7494,When The Snow Is On The Roses,Ed Ames,198,2,3104.0
7495,Day Is Done,Brooklyn Bridge,196,2,11.0
7496,It's Raining Outside,The Platters,189,2,2344.0
7497,Please Don't Desert Me Baby,Gloria Walker/Chevelles,196,2,0.0
7498,Darling Be Home Soon,Bobby Darin,186,2,1462.0
7499,Where Am I Going?,Barbra Streisand,188,2,2275.0
7500,Alimony,Frankie Ford,197,2,1825.0
7501,Pipe Dreams,Jimmy Beck & His Orchestra,182,2,1673.0
7502,Danger,Vic Dana,194,2,149.0
7503,Where Do I Go,Carla Thomas,172,2,2322.0
7504,"Pinch Me (Baby, Convince Me)",Ohio Express,198,2,715.0
7505,Ja-Da,Johnny And The Hurricanes,184,2,1712.0
7506,Jack O'Diamonds,Ruth Brown,196,2,866.0
7507,"Jailer, Bring Me Water",Trini Lopez,190,2,314.0
7508,Where Or When,The Lettermen,198,2,292.0
7509,Where The Sun Has Never Shone,Jonathan King,197,2,98.0
7510,Alice's Rock & Roll Restaurant,Arlo Guthrie,195,2,3579.0
7511,Jealousy,Kitty Wells,170,2,568.0
7512,White Christmas,The Drifters featuring Clyde McPhatter and Bill Pinkney,184,2,23.0
7513,One Light Two Lights,The Satisfactions,194,2,250.0
7514,I'm Better Off Without You,The Main Ingredient,190,2,2208.0
7515,"My Wife, My Dog, My Cat",The Maskman & The Agents,182,2,145.0
7516,Yakety Axe,Chet Atkins,196,2,35294.0
7517,Lazy Lady,Fats Domino,186,2,2932.0
7518,All These Things,The Uniques,196,2,648.0
7519,No Time Like The Right Time,The Blues Project,196,2,42033.0
7520,No Regrets,Jimmy Barnes,181,2,179.0
7521,Come Along,Maurice Williams & The Zodiacs,170,2,1544.0
7522,Let It Be Me,The Sweet Inspirations,189,2,1694.0
7523,Let Me Entertain You,Ray Anthony,196,2,31.0
7524,No Man Is An Island,The Van Dykes,191,2,1491.0
7525,Let Me Love You,Ray Charles,189,2,276.0
7526,Let The Heartaches Begin,Long John Baldry,186,2,19148.0
7527,Wrap It Up,Archie Bell & The Drells,186,2,2520.0
7528,City Lights,Ivory Joe Hunter,190,2,150.0
7529,Around The Corner,The Duprees,184,2,48.0
7530,Nobody Knows You When You're Down And Out,Nina Simone,192,2,193999.0
7531,Let This Be A Letter (To My Baby),Jackie Wilson,182,2,291.0
7532,Let's Call It A Day Girl,Bobby Vee,184,2,464.0
7533,Let's Go,Floyd Cramer,188,2,940.0
7534,Cigarettes And Coffee Blues,Marty Robbins,190,2,627.0
7535,Never My Love,The Sandpebbles,197,2,76.0
7536,Almost In Love,Elvis Presley With The Jordanaires,194,2,9069.0
7537,Church Street Soul Revival,Tommy James,150,2,251.0
7538,Never Get Enough Of Your Love,"Oscar Toney, Jr.",190,2,40.0
7539,Chip Off The Old Block,Eddy Arnold,196,2,46.0
7540,Let's Make Each Other Happy,The Illusion,196,2,38.0
7541,Let's Make Love Tonight,Bobby Rydell,198,2,175.0
7542,Are You My Woman? (Tell Me So),The Chi-lites,172,2,11337.0
7543,(How Can I Write On Paper) What I Feel In My Heart,Jim Reeves,187,2,521.0
7544,(I Can Feel Those Vibrations) This Love Is Real,Jackie Wilson,197,2,4713.0
7545,(I Remember) Summer Morning,Vanity Fare,196,2,141.0
7546,Come Share The Good Times With Me,Julie Monday,194,2,28.0
7547,On A Clear Day You Can See Forever,Johnny Mathis,197,2,49.0
7548,Kissin' And Twistin',Fabian,190,2,286.0
7549,Coming Back To You,Maxine Brown,198,2,889.0
7550,Old Shep,Ralph DeMarco,189,2,43.0
7551,Wishful Thinking,Little Anthony And The Imperials,173,2,2452.0
7552,Wishin' On A Rainbow,Phill Wilson,186,2,20.0
7553,Oh! What It Seemed To Be,The Castells,184,2,70.0
7554,Oh Why,The Teddy Bears,191,2,1224.0
7555,Oh My My,The Monkees,197,2,7247.0
7556,Oh Lonesome Me,Johnny Cash With The Gene Lowery Singers,190,2,12.0
7557,Oh How Happy,Blinky & Edwin Starr,191,2,162.0
7558,Off To Dublin In The Green,The Abbey Tavern Singers,188,2,10.0
7559,Ode To Billy Joe,Ray Bryant,183,2,178.0
7560,Laughin And Clownin,Ray Charles,198,2,29.0
7561,La Pachanga,Audrey Arno And The Hazy Osterwald Sextet,175,2,7.0
7562,La Paloma Twist,Chubby Checker,151,2,915.0
7563,Lady Friend,The Byrds,164,2,43210.0
7564,Lady Love,The Klowns,190,2,34.0
7565,Lady Madonna,Fats Domino,200,2,7685.0
7566,Now!,Lena Horne,187,2,392.0
7567,Last Minute Miracle,The Shirelles,198,2,6557.0
7568,Come On Over,The Strollers,185,2,456.0
7569,Not So Sweet Martha Lorraine,Country Joe & The Fish,190,2,102999.0
7570,Wonderful,Blackwell,178,2,71.0
7571,Late Date,The Parkays,188,2,282.0
7572,Come On Baby,Bruce Channel,198,2,744.0
7573,Keep Your Hands In Your Pockets,The Playmates,182,2,4.0
7574,Run To My Lovin' Arms,Lenny Welch,193,2,80.0
7575,Tell Him,The Drew-Vels,180,2,1064.0
7576,Take Me In Your Arms And Love Me,Gladys Knight And The Pips,196,2,61327.0
7577,For All We Know,Dinah Washington,185,2,15671.0
7578,Somewhere,P.J. Proby,182,2,12736.0
7579,I Feel A Sin Coming On,Solomon Burke,195,2,2132.0
7580,"Girls Will Be Girls, Boys Will Be Boys",The Isley Brothers,151,2,228.0
7581,Here Comes The Night,Ben E. King,165,2,10072.0
7582,Follow Your Heart,The Manhattans,188,2,4341.0
7583,Before I Grow Too Old,Fats Domino,177,2,1235.0
7584,I Got A Problem,Jesse Anderson,190,2,390.0
7585,The Same Old Hurt,Burl Ives,183,2,822.0
7586,Tears Of Joy,Chuck Jackson,185,2,237.0
7587,"Someone, Someone",Brian Poole And The Tremeloes,196,2,948.0
7588,"Tears, Tears, Tears",Ben E. King,192,2,459.0
7589,"Teasable, Pleasable You",Buddy Knox,176,2,320.0
7590,Teasin' You,Willie Tee,197,2,8609.0
7591,Fly Me To The Moon,LaVern Baker,169,2,410.0
7592,Fly By Night,Andy Williams,170,2,521.0
7593,Help The Poor,B.B. King,198,2,130263.0
7594,Someday Man,The Monkees,166,2,25964.0
7595,Teen Queen Of The Week,Freddy Cannon,184,2,1439.0
7596,Someday (When I'm Gone From You),Bobby Vee and The Crickets,199,2,2.0
7597,Teenage Hayride,Tender Slim,193,2,248.0
7598,I Don't Want To Hear Anymore,Jerry Butler,193,2,325.0
7599,I Don't Want To Cry,Ruby Winters,196,2,349.0
7600,For Me,Sergio Mendes & Brasil '66,196,2,11526.0
7601,Soul Hootenanny (Pt. I),Gene Chandler,184,2,0.0
7602,Take This Hurt Off Me,Don Covay,194,2,4097.0
7603,Hey Joe,Cher,188,2,4811.0
7604,Bad Little Woman,The Shadows Of Knight,187,2,42082.0
7605,Talk About Love,Adam Faith,195,2,220.0
7606,I Didn't Know What Time It Was,The Crampton Sisters,186,2,54.0
7607,The Story Of Our Love,Johnny Mathis,191,2,204.0
7608,Before You Go,Buck Owens,176,2,16507.0
7609,A Song That Never Comes,Mama Cass Elliot,198,2,4321.0
7610,Talk To Me Baby,Annette With The Afterbeats,185,2,0.0
7611,Betty My Angel,Jerry Fuller,189,2,60.0
7612,The Silence (Il Silenzio),Al Hirt,192,2,66.0
7613,Talk To Me Baby,Barry Mann,189,2,410.0
7614,Here's My Confession,Wyatt (Earp) McPherson,197,2,14.0
7615,The Son Of Rebel Rouser,Duane Eddy,197,2,1388.0
7616,Girls Girls Girls (Part II),The Coasters,195,2,1008.0
7617,Soul Heaven,The Dixie Drifter,199,2,119.0
7618,Here We Go Again,Nancy Sinatra,196,2,11729.0
7619,Soul Dressing,Booker T. & The MG's,193,2,62949.0
7620,Bad Girl,The Miracles,191,2,9524.0
7621,The Sins Of A Family,P.F. Sloan,181,2,1308.0
7622,Somebody's Sleeping In My Bed,Johnnie Taylor,190,2,17617.0
7623,Times Have Changed,Irma Thomas,198,2,8653.0
7624,Big Boat,"Peter, Paul & Mary",191,2,5184.0
7625,I Lied To My Heart,The Enchanters,195,2,311.0
7626,Find My Way Back Home,The Nashville Teens,197,2,2658.0
7627,7:30 Guided Tour,The Five Americans,192,2,270.0
7628,Fiesta,Dave Baby Cortez,194,2,108.0
7629,Fiddler On The Roof,The Village Stompers,195,2,598.0
7630,The Ol' Race Track,The Mills Brothers,166,2,19.0
7631,I Know One,Jim Reeves,176,2,5736.0
7632,I Know What God Is,Perry Como,176,2,1082.0
7633,Snoopy For President,The Royal Guardsmen,174,2,1471.0
7634,Feeling Alright,Mongo Santamaria,193,2,366.0
7635,Smokie-Part 2,Bill Doggett,194,2,5.0
7636,Back Street,Edwin Starr,190,2,11943.0
7637,God Bless Whoever Sent You,The Originals,180,2,2456.0
7638,Battle Of New Orleans,Harpers Bizarre,190,2,2296.0
7639,Thank You Girl,Street People,192,2,35.0
